,description.sold_price,description.lot_sqft,description.sqft,description.beds,basement,big_lot,big_yard,carport,central_air,central_heat,city_view,community_outdoor_space,community_security_features,community_swimming_pool,corner_lot,dining_room,dishwasher,energy_efficient,ensuite,family_room,farm,fenced_yard,fireplace,floor_plan,forced_air,front_porch,garage_1_or_more,garage_2_or_more,garage_3_or_more,groundscare,hardwood_floors,high_ceiling,hill_or_mountain_view,laundry_room,modern_kitchen,new_roof,open_floor_plan,park,ranch,recreation_facilities,rental_property,shopping,single_story,trails,two_or_more_stories,updated_kitchen,view,views,washer_dryer,city_mean,city_median,age,description.type_apartment,description.type_condo,description.type_condo_townhome_rowhome_coop,description.type_condos,description.type_duplex_triplex,description.type_land,description.type_mobile,description.type_multi_family,description.type_other,description.type_single_family,description.type_townhomes
3123,515000.0,6500.0,1658.0,3.0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,452797.80193236703,470000.0,31,0,0,0,0,0,0,0,0,0,1,0
3124,417500.0,12053.0,1190.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,452797.80193236703,470000.0,39,0,0,0,0,0,0,0,0,0,1,0
3125,485000.0,12009.0,1840.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,452797.80193236703,470000.0,5,0,0,0,0,0,0,0,0,0,1,0
3126,460000.0,8379.0,1352.0,3.0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,452797.80193236703,470000.0,38,0,0,0,0,0,0,0,0,0,1,0
3128,365000.0,10659.0,1440.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,452797.80193236703,470000.0,38,0,0,0,0,0,0,1,0,0,0,0
3130,439000.0,3570.0,1674.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,452797.80193236703,470000.0,18,0,0,0,0,0,0,0,0,0,1,0
3131,789900.0,11800.0,2700.0,3.0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,452797.80193236703,470000.0,29,0,0,0,0,0,0,0,0,0,1,0
3132,619000.0,19040.0,2506.0,3.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,452797.80193236703,470000.0,46,0,0,0,0,0,0,0,0,0,1,0
3133,430000.0,3500.0,1356.0,3.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,452797.80193236703,470000.0,21,0,0,0,0,0,0,0,0,0,1,0
3134,440000.0,43560.0,1208.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,452797.80193236703,470000.0,86,0,0,0,0,0,0,0,0,0,1,0
3135,600000.0,13939.0,720.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,452797.80193236703,470000.0,84,0,0,0,0,0,0,0,0,0,1,0
3136,550000.0,4750.0,2387.0,4.0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,452797.80193236703,470000.0,13,0,0,0,0,0,0,0,0,0,1,0
3137,495000.0,5635.0,1425.0,3.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,452797.80193236703,470000.0,68,0,0,0,0,0,0,0,0,0,1,0
3138,1050000.0,40376.0,3195.0,4.0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,452797.80193236703,470000.0,5,0,0,0,0,0,0,0,0,0,1,0
3139,540000.0,6004.0,1564.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,452797.80193236703,470000.0,8,0,0,0,0,0,0,0,0,0,1,0
3141,615000.0,50551.0,1656.0,3.0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,452797.80193236703,470000.0,51,0,0,0,0,0,0,0,0,0,1,0
3142,490000.0,30300.0,2238.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,452797.80193236703,470000.0,67,0,0,0,0,0,0,0,0,0,1,0
3144,470000.0,12149.0,2132.0,3.0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,452797.80193236703,470000.0,56,0,0,0,0,0,0,0,0,0,1,0
3145,93950.0,2324.0,120.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,452797.80193236703,470000.0,44,0,0,0,1,0,0,0,0,0,0,0
3146,260000.0,6896.0,1165.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,452797.80193236703,470000.0,103,0,0,0,0,0,0,0,0,0,1,0
3147,570000.0,9998.0,2317.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,452797.80193236703,470000.0,50,0,0,0,0,0,0,0,0,0,1,0
3148,689999.0,88867.0,2002.0,4.0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,452797.80193236703,470000.0,46,0,0,0,0,0,0,0,0,0,1,0
3149,485000.0,7205.0,2106.0,4.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,452797.80193236703,470000.0,25,0,0,0,0,0,0,0,0,0,1,0
3150,415000.0,12149.0,2620.0,5.0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,452797.80193236703,470000.0,62,0,0,0,0,0,0,0,0,0,1,0
3151,450000.0,8100.0,1579.0,4.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,452797.80193236703,470000.0,50,0,0,0,0,0,0,0,0,0,1,0
3152,519450.0,14179.0,1876.0,3.0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,452797.80193236703,470000.0,51,0,0,0,0,0,0,0,0,0,1,0
3153,364900.0,14545.0,1158.0,2.0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,452797.80193236703,470000.0,45,0,0,0,0,0,0,0,0,0,1,0
3154,470000.0,9680.0,1618.0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,452797.80193236703,470000.0,32,0,0,0,0,0,0,0,0,0,1,0
3155,375000.0,2209.0,1072.0,3.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,452797.80193236703,470000.0,39,0,0,0,0,0,0,0,0,0,1,0
3157,399950.0,21344.0,1084.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,452797.80193236703,470000.0,63,0,0,0,0,0,0,0,0,0,1,0
3158,135000.0,672.0,672.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,452797.80193236703,470000.0,53,0,0,0,0,0,0,1,0,0,0,0
3160,452000.0,3620.0,1932.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,452000.0,452000.0,10,0,0,0,0,0,0,0,0,0,1,0
3161,290000.0,8712.0,2070.0,3.0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,260701.19047619,245000.0,24,0,0,0,0,0,0,0,0,0,1,0
3164,425000.0,9191.0,2700.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,260701.19047619,245000.0,33,0,0,0,0,0,0,0,0,0,1,0
3166,275000.0,236966.0,1494.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,260701.19047619,245000.0,8,0,0,0,0,0,0,0,0,0,1,0
3167,325000.0,8843.0,2884.0,4.0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,260701.19047619,245000.0,30,0,0,0,0,0,0,0,0,0,1,0
3173,250000.0,7841.0,1620.0,4.0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,260701.19047619,245000.0,24,0,0,0,0,0,0,0,0,0,1,0
3174,164900.0,30231.0,1310.0,2.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,260701.19047619,245000.0,59,0,0,0,0,0,0,0,0,0,1,0
3177,195000.0,287060.0,1404.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,260701.19047619,245000.0,20,0,0,0,0,0,0,0,0,0,1,0
3178,190000.0,2526.0,1517.0,2.0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,260701.19047619,245000.0,4,0,0,0,0,0,0,0,0,0,0,1
3180,258000.0,22695.0,1970.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,260701.19047619,245000.0,84,0,0,0,0,0,0,0,0,0,1,0
3181,200000.0,220849.0,1776.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,260701.19047619,245000.0,48,0,0,0,0,0,0,0,0,0,1,0
3182,637500.0,333887.0,3587.0,4.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,260701.19047619,245000.0,24,0,0,0,0,0,0,0,0,0,1,0
3183,179000.0,145490.0,1250.0,3.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,260701.19047619,245000.0,25,0,0,0,0,0,0,1,0,0,0,0
3184,318000.0,11238.0,2132.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,260701.19047619,245000.0,20,0,0,0,0,0,0,0,0,0,1,0
3192,205500.0,436.0,1509.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,260701.19047619,245000.0,51,0,0,0,0,0,0,0,0,0,1,0
3194,293000.0,26484.0,2548.0,4.0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,260701.19047619,245000.0,63,0,0,0,0,0,0,0,0,0,1,0
3196,245000.0,6534.0,1580.0,3.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,260701.19047619,245000.0,23,0,0,0,0,0,0,0,0,0,1,0
3197,340000.0,14985.0,3386.0,4.0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,260701.19047619,245000.0,64,0,0,0,0,0,0,0,0,0,1,0
3199,430000.0,11979.0,3432.0,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,260701.19047619,245000.0,20,0,0,0,0,0,0,0,0,0,1,0
3202,1000000.0,4994590.0,3402.0,3.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,260701.19047619,245000.0,24,0,0,0,0,0,0,0,0,0,1,0
3245,127000.0,1642.0,1005.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,202172.839506173,200000.0,137,0,0,0,0,0,0,0,0,0,0,1
3247,142000.0,1307.0,1158.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,356393.939393939,345000.0,104,0,0,0,0,0,0,0,0,0,0,1
3248,220000.0,1799.0,1632.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,202172.839506173,200000.0,112,0,0,0,0,0,0,0,0,0,0,1
3249,188000.0,3241.0,2016.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,202172.839506173,200000.0,122,0,0,0,0,0,0,0,0,0,0,1
3250,285000.0,2100.0,1481.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,356393.939393939,345000.0,124,0,0,0,0,0,0,0,0,0,0,1
3251,150000.0,1442.0,1902.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202172.839506173,200000.0,148,0,0,0,0,0,0,0,1,0,0,0
3252,150000.0,1442.0,1749.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202172.839506173,200000.0,148,0,0,0,0,0,0,0,1,0,0,0
3253,105000.0,1612.0,1641.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,202172.839506173,200000.0,128,0,0,0,0,0,0,0,0,0,0,1
3254,150000.0,1530.0,1269.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,202172.839506173,200000.0,114,0,0,0,0,0,0,0,0,0,0,1
3255,275000.0,3001.0,1402.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,356393.939393939,345000.0,94,0,0,0,0,0,0,0,0,0,1,0
3256,200000.0,3877.0,1963.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,202172.839506173,200000.0,117,0,0,0,0,0,0,0,0,0,0,1
3258,240000.0,6020.0,2156.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,202172.839506173,200000.0,113,0,0,0,0,0,0,0,1,0,0,0
3259,100000.0,1019.0,1240.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,202172.839506173,200000.0,188,0,0,0,0,0,0,0,0,0,0,1
3260,280000.0,2000.0,1280.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,202172.839506173,200000.0,114,0,0,0,0,0,0,0,0,0,1,0
3261,465000.0,7701.0,1616.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,356393.939393939,345000.0,66,0,0,0,0,0,0,0,0,0,1,0
3262,210000.0,2484.0,2572.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202172.839506173,200000.0,138,0,0,0,0,0,0,0,1,0,0,0
3263,140000.0,1412.0,1101.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,202172.839506173,200000.0,110,0,0,0,0,0,0,0,0,0,1,0
3265,685000.0,0.0,2116.0,3.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,723500.0,723500.0,22,0,0,0,0,0,0,0,0,0,0,1
3266,200000.0,2614.0,1222.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202172.839506173,200000.0,137,0,0,0,0,0,0,0,0,0,1,0
3268,295000.0,2461.0,1380.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,202172.839506173,200000.0,99,0,0,0,0,0,0,0,0,0,0,1
3271,250000.0,4199.0,1904.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,202172.839506173,200000.0,128,0,0,0,0,0,0,0,0,0,1,0
3272,221000.0,2601.0,2745.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,202172.839506173,200000.0,132,0,0,0,0,0,0,0,1,0,0,0
3273,220000.0,1612.0,1358.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,202172.839506173,200000.0,114,0,0,0,0,0,0,0,0,0,0,1
3274,153000.0,2178.0,1376.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,202172.839506173,200000.0,127,0,0,0,0,0,0,0,0,0,1,0
3275,120000.0,1455.0,1320.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,202172.839506173,200000.0,133,0,0,0,0,0,0,0,0,0,0,1
3276,147000.0,1250.0,1128.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,202172.839506173,200000.0,137,0,0,0,0,0,0,0,0,0,0,1
3277,200000.0,2100.0,1296.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,202172.839506173,200000.0,23,0,0,0,0,0,0,0,0,0,0,1
3278,345000.0,5998.0,1064.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,356393.939393939,345000.0,63,0,0,0,0,0,0,0,0,0,1,0
3279,106000.0,1925.0,840.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,202172.839506173,200000.0,99,0,0,0,0,0,0,0,0,0,0,1
3280,762000.0,3615.0,2608.0,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,723500.0,723500.0,20,0,0,0,0,0,0,0,0,0,0,1
3281,275000.0,3920.0,1960.0,5.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,202172.839506173,200000.0,92,0,0,0,0,0,0,0,1,0,0,0
3283,300000.0,3960.0,1496.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,202172.839506173,200000.0,95,0,0,0,0,0,0,0,0,0,1,0
3284,497000.0,12000.0,1680.0,5.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,356393.939393939,345000.0,32,0,0,0,0,0,0,0,0,0,1,0
3286,245000.0,2750.0,1826.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,202172.839506173,200000.0,79,0,0,0,0,0,0,0,0,0,0,1
3287,335000.0,4792.0,1568.0,3.0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,461068.25190839695,441000.0,4,0,0,0,0,0,0,0,0,0,1,0
3288,295000.0,8472.0,1481.0,4.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,461068.25190839695,441000.0,72,0,0,0,0,0,0,0,0,0,1,0
3289,320000.0,175011.0,1379.0,2.0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,461068.25190839695,441000.0,52,0,0,0,1,0,0,0,0,0,0,0
3290,245000.0,8276.0,1002.0,3.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,461068.25190839695,441000.0,23,0,0,0,0,0,0,0,0,0,1,0
3291,315000.0,3027.0,1788.0,3.0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,327202.898550725,340000.0,29,0,0,0,0,0,0,0,0,0,0,1
3292,279000.0,8590.0,1056.0,3.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,327202.898550725,340000.0,44,0,0,0,0,0,0,0,0,0,1,0
